tenure_months,monthly_spend,support_calls,promo_eligible,debt_ratio,age,is_international,churn
43.0,111.54688687647598,0.0,1.0,0.06244102557182139,75.0,1.0,0
44.0,130.97327628942452,0.0,1.0,0.21020598929067907,30.0,0.0,0
46.0,99.33466856317472,10.0,,0.3849622068937554,74.0,0.0,0
44.0,55.58218223031414,2.0,1.0,0.3562908174102009,62.0,1.0,0
70.0,106.79549995462241,7.0,0.0,0.20478327941739607,36.0,0.0,1
27.0,139.9289213579443,10.0,0.0,0.31442393475859826,70.0,0.0,1
46.0,46.94043753539608,8.0,1.0,0.3316184126915119,52.0,1.0,0
63.0,75.96779589054898,9.0,0.0,0.2607878439664753,37.0,0.0,1
25.0,116.32223911769172,1.0,0.0,0.3942873613426665,64.0,0.0,1
66.0,148.0295193330813,10.0,1.0,0.4233022347197258,76.0,1.0,1
51.0,53.315441215471864,3.0,1.0,0.09284199379439946,28.0,0.0,0
58.0,84.56805371908247,11.0,0.0,0.4216756972737615,72.0,1.0,1
43.0,73.89759283759427,11.0,1.0,0.251112993899829,19.0,0.0,1
53.0,119.53723869640115,0.0,1.0,0.28012584512714184,58.0,,1
64.0,83.30483323499718,9.0,1.0,0.49664694165363654,40.0,1.0,0
36.0,48.067855727535736,4.0,0.0,0.41003823860359273,78.0,0.0,0
31.0,75.9400649597109,9.0,0.0,0.1929647984271186,36.0,1.0,1
50.0,100.28166311262338,8.0,0.0,0.4114140956528417,59.0,0.0,1
59.0,43.38902094495564,6.0,1.0,0.17236715243685083,74.0,1.0,0
66.0,83.51171797528094,11.0,1.0,0.607472293530274,31.0,0.0,1
62.0,128.25676097806536,5.0,0.0,0.20517224996010774,38.0,0.0,1
6.0,84.22721219105638,0.0,0.0,0.06100208386124068,,0.0,0
32.0,47.93224769961036,10.0,0.0,0.12115471988777986,77.0,1.0,1
67.0,51.60750100848749,0.0,1.0,0.009367687173866154,30.0,1.0,0
4.0,80.20056038563362,6.0,1.0,0.3576272834767308,19.0,1.0,0
50.0,75.47731000961167,5.0,1.0,0.013763237437689962,46.0,0.0,0
38.0,98.18487904361092,7.0,0.0,0.3143714532024266,72.0,0.0,1
14.0,80.81644261481374,9.0,0.0,0.3296093623547333,28.0,0.0,0
46.0,131.99635975843594,1.0,1.0,0.08443348130717573,70.0,,0
2.0,76.25565214171986,10.0,1.0,0.5239997981799107,51.0,0.0,0
29.0,107.39336854134095,0.0,0.0,0.4662996495805813,71.0,1.0,0
68.0,86.50314201298238,10.0,1.0,0.2759502245427486,23.0,0.0,1
15.0,143.402133271621,0.0,0.0,0.27317297355035575,20.0,1.0,0
36.0,138.18791269411838,11.0,0.0,0.22622977369413366,34.0,0.0,1
51.0,53.4637586047439,2.0,1.0,0.5020667904594547,63.0,1.0,0
24.0,87.69326728079274,9.0,1.0,0.3396347327471874,21.0,1.0,1
11.0,88.1908314798887,7.0,0.0,0.34394915285333144,38.0,0.0,0
17.0,111.53087703802282,0.0,1.0,0.2744719143477906,77.0,0.0,0
71.0,57.15739440287051,8.0,0.0,0.12608089120162783,75.0,0.0,1
32.0,74.67862402137841,5.0,0.0,0.4728408916299415,55.0,0.0,0
69.0,74.4936553138565,7.0,1.0,0.16635361392541667,22.0,0.0,1
36.0,72.51946123834131,2.0,0.0,0.2777986348668223,64.0,,0
65.0,82.60619480179025,10.0,0.0,0.5423641392816342,78.0,1.0,1
33.0,113.57687322088661,3.0,1.0,0.3062645254052012,72.0,1.0,1
25.0,95.70560676628425,8.0,0.0,0.20621605673949822,78.0,0.0,1
44.0,52.96205881957293,10.0,1.0,0.130525629400619,44.0,1.0,1
13.0,92.61793160032181,4.0,,0.27795686093091077,50.0,0.0,0
28.0,67.7262891721964,11.0,1.0,0.09520739664757477,21.0,1.0,0
20.0,102.56770888367375,7.0,1.0,,37.0,0.0,0
39.0,45.40585322821138,7.0,1.0,0.2987198935356942,18.0,1.0,0
30.0,77.75012424389499,11.0,1.0,0.09624435896783638,50.0,1.0,1
16.0,89.53592641660921,2.0,1.0,0.1251105186154413,23.0,0.0,0
8.0,74.2624329494851,8.0,0.0,0.3093232135716331,36.0,0.0,1
7.0,76.30634156079799,2.0,0.0,0.09268484983995358,,0.0,0
56.0,84.74627463228558,5.0,1.0,0.5088130787933672,24.0,0.0,0
52.0,74.91706913527591,8.0,0.0,0.3428925124716243,61.0,1.0,1
35.0,94.57521620447767,11.0,0.0,0.3626539822397224,34.0,0.0,1
46.0,58.80944271097967,5.0,1.0,0.6252564891345141,59.0,1.0,0
53.0,143.26906388638596,9.0,1.0,0.2375679356664294,63.0,1.0,1
40.0,144.90923192444382,6.0,1.0,0.31148125549270994,69.0,1.0,0
13.0,75.89671650280675,2.0,1.0,0.041287197200901515,28.0,0.0,0
15.0,115.21766750735213,10.0,1.0,0.1605703810808853,27.0,1.0,0
38.0,104.84262539179875,6.0,1.0,0.2504192559637555,49.0,1.0,0
51.0,35.13250046122469,6.0,0.0,0.20372363596381116,76.0,0.0,1
64.0,62.53139080299711,7.0,1.0,0.14070186945224142,31.0,1.0,1
60.0,80.5000420912672,9.0,1.0,0.4332348121404507,44.0,0.0,0
33.0,99.34962602882405,6.0,0.0,0.4979427218763323,57.0,1.0,1
61.0,46.58548547522068,11.0,0.0,0.7091160681948245,41.0,0.0,1
28.0,82.35938382181462,8.0,1.0,0.0988390918408682,38.0,0.0,1
52.0,117.97498050914074,5.0,0.0,0.4609234559223004,75.0,0.0,0
50.0,74.55376661357015,1.0,0.0,0.42778849060567226,35.0,0.0,0
22.0,89.3190835455896,,0.0,,21.0,1.0,0
61.0,75.09549867459006,4.0,0.0,0.36470839279352674,40.0,0.0,0
4.0,46.36450104620119,1.0,0.0,0.4757073652028591,27.0,1.0,0
23.0,59.0189696550937,10.0,1.0,0.37010657121254914,29.0,1.0,0
52.0,123.83581456277194,4.0,,0.1307645539076231,49.0,1.0,0
33.0,121.65867146756054,7.0,0.0,0.5111092530656086,58.0,0.0,0
32.0,113.78884434643425,3.0,0.0,0.37236993554953957,41.0,0.0,0
41.0,61.44511098066236,3.0,1.0,0.1751469708331475,76.0,1.0,1
23.0,134.70641126422387,11.0,1.0,0.03194985682304566,20.0,1.0,0
52.0,108.0013787477131,4.0,1.0,0.17619379448921918,33.0,1.0,0
63.0,11.03695798362314,10.0,0.0,0.12592139343069922,55.0,0.0,1
7.0,20.327683752916258,7.0,0.0,0.20129728961919321,44.0,0.0,0
42.0,89.7410367712256,9.0,0.0,0.5725316642952247,72.0,0.0,1
55.0,,11.0,1.0,0.1742022811821055,31.0,1.0,0
21.0,122.17632484044485,9.0,1.0,0.12875445770625255,64.0,0.0,1
16.0,58.805727267785606,10.0,0.0,0.08172215541277625,66.0,1.0,1
66.0,30.990730968225776,9.0,1.0,0.39671126148709573,79.0,1.0,0
60.0,13.438669210871552,8.0,1.0,0.47553087376273234,44.0,1.0,1
0.0,77.10866002707807,4.0,0.0,0.13709135841656034,51.0,0.0,0
26.0,50.51185808027226,1.0,0.0,0.030059014954041657,41.0,0.0,0
31.0,134.8543153235855,2.0,0.0,0.33793230168823046,73.0,1.0,1
44.0,56.41209394157328,3.0,1.0,0.10284548874792147,47.0,0.0,0
30.0,121.9012679764981,2.0,1.0,0.20108572147971487,62.0,1.0,0
38.0,97.8572389851346,7.0,0.0,0.25585394337977824,44.0,1.0,1
7.0,79.83947954808778,2.0,1.0,0.08680963305784963,26.0,1.0,0
16.0,40.250975415208266,8.0,0.0,0.5634184670354453,28.0,0.0,0
61.0,141.76281799890234,3.0,0.0,0.10372529799177935,75.0,0.0,0
59.0,105.99450251113028,8.0,1.0,0.5041151774282093,58.0,0.0,1
37.0,80.2219318432574,4.0,0.0,0.4478150939580249,21.0,0.0,0
47.0,45.737923296939066,7.0,1.0,0.42936444774760435,69.0,0.0,1
32.0,101.62358010461051,2.0,0.0,0.23157324655602507,54.0,1.0,0
28.0,87.76835793127384,9.0,1.0,0.2792666768643336,26.0,0.0,0
38.0,82.70580884354337,2.0,1.0,0.6489698673516662,25.0,1.0,0
12.0,66.32743714436403,1.0,1.0,0.3449912308060585,72.0,0.0,0
40.0,129.15731908128603,4.0,0.0,0.03980027925519328,33.0,1.0,0
16.0,,8.0,0.0,0.13189028614159612,35.0,0.0,1
5.0,92.79733312576887,5.0,1.0,0.3555237616013154,34.0,1.0,0
26.0,111.9764123020996,8.0,1.0,0.08223460448361067,20.0,1.0,1
29.0,94.84424241976265,9.0,1.0,0.09740155614961564,51.0,0.0,0
46.0,69.75018410965401,3.0,0.0,0.2401966838905882,55.0,1.0,1
17.0,106.09668533067557,3.0,1.0,0.41529152423941157,55.0,0.0,1
25.0,93.64301838174916,5.0,1.0,0.3971292277880079,75.0,0.0,0
14.0,10.0,11.0,1.0,0.2682425278657094,26.0,0.0,0
37.0,100.85362301539303,8.0,1.0,0.15173767287409295,72.0,0.0,0
69.0,100.66460672589453,8.0,0.0,0.3118429595175958,60.0,1.0,1
47.0,97.43474692715205,11.0,0.0,0.264591400481168,46.0,0.0,1
1.0,65.18493309984393,4.0,0.0,0.03150589696907379,77.0,0.0,1
24.0,139.80245646121497,6.0,0.0,0.43575121709613185,40.0,0.0,0
24.0,75.6684694590822,6.0,0.0,0.5387694759681813,62.0,1.0,1
16.0,91.93997708859861,6.0,0.0,0.24395736439131557,79.0,1.0,0
38.0,134.06599158918135,5.0,1.0,0.2556360561059457,19.0,1.0,1
62.0,101.40877839101836,1.0,0.0,0.4363186972087799,48.0,,0
62.0,95.9899196598144,8.0,0.0,0.6039683598620804,36.0,0.0,1
23.0,110.09600792808888,1.0,0.0,0.019105570486439807,,1.0,0
55.0,76.83447861116471,8.0,1.0,0.2313596793388535,64.0,1.0,1
52.0,43.839683678653415,10.0,1.0,0.2590366169892448,24.0,0.0,1
64.0,104.06668499045371,9.0,0.0,0.3612657620924075,78.0,1.0,1
51.0,131.47330417941834,3.0,0.0,0.2150045271306006,76.0,0.0,0
45.0,85.94681423859687,8.0,1.0,0.11153214416030456,68.0,0.0,1
51.0,86.13480971783416,4.0,1.0,0.5178459366796601,22.0,0.0,0
11.0,63.14602086487074,2.0,1.0,0.4024831880910975,20.0,0.0,0
39.0,67.43644169759688,7.0,1.0,0.107807068946929,75.0,1.0,1
,115.71820540666234,3.0,1.0,0.09440507440331354,18.0,1.0,0
37.0,57.04730598662371,9.0,1.0,0.3306644460794817,22.0,0.0,1
20.0,63.79714257303772,9.0,0.0,0.20145198681903306,33.0,1.0,1
65.0,43.5586014794041,5.0,0.0,0.17881949245779613,47.0,0.0,0
58.0,98.09853426076475,6.0,0.0,0.4487559430203294,59.0,0.0,0
4.0,100.4561907833866,3.0,0.0,,77.0,0.0,1
50.0,132.5787284281448,8.0,1.0,0.35441959307456766,55.0,0.0,0
6.0,22.48149331743243,7.0,0.0,0.37705843714447157,69.0,0.0,1
67.0,83.59917767462598,9.0,0.0,0.42315398852126807,35.0,0.0,1
33.0,98.41688057589747,1.0,,0.4789529115827869,53.0,1.0,0
46.0,78.43912327102025,1.0,0.0,0.36987345633291263,27.0,1.0,0
69.0,81.7494712059292,8.0,0.0,0.2995398449226922,46.0,0.0,1
58.0,81.37049633294926,9.0,1.0,0.2027780525062898,68.0,1.0,1
32.0,52.730960260181526,2.0,1.0,0.601119844106656,66.0,0.0,0
68.0,59.45578872453873,9.0,1.0,0.516671885306238,53.0,1.0,0
52.0,58.95177394771502,9.0,1.0,0.3914897947873772,20.0,1.0,1
15.0,98.6478787762023,7.0,,0.4173524743618693,71.0,0.0,1
15.0,37.112878487078184,7.0,0.0,0.29534371321654307,37.0,1.0,1
20.0,91.86769862210905,8.0,1.0,0.20919219561804564,77.0,1.0,1
48.0,50.87095517024843,4.0,0.0,0.13567308811004966,29.0,0.0,0
15.0,104.68252573462132,2.0,0.0,0.17337266628501793,61.0,1.0,0
31.0,100.53470685615196,10.0,0.0,0.07527414767404236,23.0,1.0,1
21.0,67.98862200297447,9.0,1.0,0.29230033834315905,76.0,0.0,1
38.0,123.25799946312033,1.0,1.0,0.3520107728210414,64.0,0.0,0
35.0,,0.0,0.0,0.28352201049521486,66.0,1.0,0
47.0,86.30924391194264,4.0,1.0,0.2127859756074977,46.0,0.0,1
7.0,74.1267274339947,8.0,0.0,0.46049806648546304,70.0,1.0,1
58.0,84.25764400100255,6.0,0.0,0.3142608243171427,63.0,,1
42.0,72.62641546884038,2.0,1.0,0.04281239414674294,31.0,1.0,0
27.0,68.53856810447901,10.0,1.0,0.30008017360055317,33.0,1.0,1
20.0,72.12324664355506,0.0,1.0,0.23295986884471337,47.0,1.0,0
35.0,107.10416870380801,5.0,0.0,0.3029018056702404,54.0,1.0,0
30.0,66.36702867654209,6.0,1.0,0.08517640446186804,40.0,1.0,1
56.0,113.50525569421686,1.0,1.0,0.4013709343812385,60.0,0.0,0
15.0,54.48656185816728,,0.0,0.23396365666132074,69.0,0.0,0
55.0,113.99701437484381,10.0,1.0,0.27520042569006226,27.0,1.0,0
36.0,77.51256895738992,2.0,1.0,0.12854799014459709,74.0,1.0,0
38.0,93.07550677947724,3.0,0.0,0.39986277035033596,75.0,0.0,1
57.0,91.79649307895893,11.0,0.0,0.2664370530322048,66.0,1.0,1
22.0,61.20721322579391,2.0,1.0,0.029806510850487494,46.0,1.0,0
19.0,83.22002554840955,9.0,1.0,0.5625704627669718,32.0,1.0,1
37.0,107.17462863834047,2.0,0.0,0.4177719310759537,29.0,0.0,1
,95.99659521192626,6.0,0.0,0.42525557865520786,50.0,1.0,0
39.0,62.35342833516563,6.0,0.0,0.09277621489996173,46.0,0.0,0
55.0,73.698960458625,1.0,0.0,0.1916716197593255,42.0,1.0,0
17.0,74.68195787285131,1.0,0.0,0.32949912844596996,63.0,1.0,1
10.0,102.00581320552715,9.0,0.0,0.23594100628906295,52.0,1.0,1
0.0,89.24072647435597,2.0,1.0,0.3875097746050962,26.0,0.0,0
70.0,75.19753785736583,0.0,1.0,0.07049193590980694,39.0,0.0,0
9.0,91.66401903468481,3.0,1.0,0.3075618119320894,75.0,1.0,1
37.0,84.85848231685911,1.0,0.0,0.304534954280687,52.0,,0
37.0,86.72438527357504,1.0,0.0,0.295035936561589,32.0,1.0,0
70.0,108.81087015344255,3.0,1.0,0.1947317348192182,27.0,1.0,0
71.0,70.49488117829006,8.0,0.0,0.3137308465219501,,1.0,1
43.0,65.27068241221772,5.0,0.0,0.14007582890525164,58.0,0.0,0
28.0,38.94216122079198,11.0,0.0,0.4315599897289592,20.0,1.0,1
22.0,67.4152799430257,4.0,0.0,0.25222432928896416,78.0,1.0,1
50.0,112.22286458739129,3.0,0.0,0.2126947283992529,64.0,0.0,0
60.0,65.56400423223964,1.0,0.0,0.2340318074094871,34.0,0.0,0
47.0,107.94949927073583,4.0,0.0,0.45741144614523227,32.0,0.0,1
40.0,65.23738647973776,0.0,1.0,0.26658251132537397,36.0,0.0,0
22.0,81.40430695367412,9.0,0.0,0.15354619658039548,77.0,0.0,1
0.0,137.78078273248997,11.0,0.0,0.12500438154224044,23.0,0.0,1
63.0,63.66469132978021,4.0,1.0,0.29616426599162105,29.0,1.0,0
45.0,94.18975106989461,7.0,1.0,0.39347060224719077,30.0,0.0,0
69.0,,9.0,1.0,0.7087032912061025,61.0,0.0,1
28.0,89.88819467771917,2.0,1.0,0.6553936240640845,,1.0,0
69.0,61.70002906394761,4.0,0.0,0.39442136362467495,30.0,0.0,0
1.0,86.75556501819055,11.0,1.0,0.14570544001082492,64.0,1.0,1
25.0,106.59777454050027,9.0,1.0,0.38418860116641484,55.0,1.0,0
61.0,95.09322120210788,0.0,1.0,0.063492633253076,29.0,1.0,0
22.0,70.5380334576702,9.0,1.0,0.3603674627734303,45.0,0.0,0
12.0,105.61144214226567,0.0,0.0,0.22131602509961762,23.0,1.0,0
45.0,82.22456203469189,1.0,0.0,0.016691148155272763,64.0,1.0,0
40.0,36.921940130865515,4.0,0.0,0.22283963220902064,79.0,1.0,0
46.0,96.9546961465408,1.0,1.0,0.29671042323530905,49.0,0.0,0
28.0,56.182343824318615,3.0,0.0,0.21135356876645792,67.0,0.0,0
11.0,58.842123948164634,8.0,1.0,0.15933505568113857,34.0,0.0,1
70.0,94.25193303271882,6.0,0.0,0.20302451344277853,65.0,0.0,1
16.0,107.37710648563407,11.0,1.0,0.1742424272858147,68.0,1.0,1
71.0,81.49398527227657,8.0,0.0,0.5794797037010871,70.0,1.0,1
59.0,131.05755496899783,8.0,1.0,0.3359539979979528,66.0,1.0,0
25.0,120.59936407717201,1.0,0.0,0.06245175212832274,76.0,0.0,0
4.0,101.0494731362739,7.0,1.0,0.27487868017722344,58.0,,1
15.0,113.68697224581021,0.0,1.0,0.33266590515049665,64.0,0.0,0
67.0,89.47027012111025,1.0,0.0,0.5370749609862644,80.0,1.0,1
64.0,86.1380263476682,9.0,1.0,0.47596301778968714,53.0,1.0,1
45.0,157.9909071099725,0.0,0.0,0.20815870910178072,75.0,1.0,0
64.0,59.091406336089534,9.0,0.0,,38.0,1.0,1
58.0,45.23892453120137,8.0,1.0,0.23690979059069153,60.0,1.0,1
18.0,100.06571747236349,5.0,0.0,0.5041972769017226,41.0,1.0,1
61.0,60.8608026261974,5.0,1.0,0.15380710428367417,70.0,1.0,0
67.0,116.82736643437119,1.0,1.0,0.21880201849936304,49.0,1.0,0
68.0,104.70340808147785,9.0,1.0,0.1317835644192074,72.0,0.0,1
21.0,36.65026123447072,1.0,0.0,0.02945269348256612,48.0,0.0,0
45.0,75.3558509529688,2.0,0.0,0.18941887736986876,52.0,0.0,0
24.0,104.1713434627163,2.0,1.0,0.3262183772596761,60.0,1.0,0
29.0,68.12576493975834,1.0,0.0,0.3019525802577788,25.0,0.0,0
7.0,42.65928985076873,6.0,0.0,0.5264117245229287,77.0,0.0,1
4.0,90.27008550540886,2.0,1.0,0.28790664776024716,76.0,0.0,0
0.0,51.61333359138549,5.0,1.0,0.06232238242237545,48.0,0.0,0
12.0,50.68943604141194,10.0,0.0,0.1855263957717062,63.0,0.0,1
36.0,108.27824411065501,6.0,0.0,0.2880131855642507,64.0,1.0,1
11.0,86.51379754446783,9.0,0.0,0.4294837373921851,,1.0,1
41.0,91.16712673262397,5.0,1.0,0.2800542566341223,29.0,0.0,0
53.0,43.54226999378072,10.0,0.0,0.2235134796231148,46.0,0.0,1
3.0,124.63913430215209,10.0,1.0,0.189512017892279,53.0,0.0,1
15.0,79.22569399424401,9.0,0.0,0.2159618266603047,51.0,1.0,1
65.0,95.24993953339688,6.0,0.0,0.5124184615103792,,0.0,1
70.0,70.56310605286721,6.0,1.0,0.21973354058608344,33.0,0.0,0
8.0,156.80441135482258,5.0,0.0,0.20322740849777723,69.0,0.0,0
26.0,91.16246056712913,11.0,1.0,0.2565922253484555,29.0,0.0,0
48.0,65.19068786830415,3.0,1.0,0.26565432232548764,34.0,0.0,0
35.0,38.149815333809265,8.0,1.0,0.18705612148223383,56.0,1.0,1
11.0,48.082826323353885,10.0,1.0,0.4996513131071394,40.0,1.0,1
48.0,37.424895825898375,4.0,1.0,0.26114453892839457,44.0,1.0,0
47.0,68.07606967478725,10.0,1.0,0.2738595117067393,78.0,0.0,1
25.0,63.50780353976122,7.0,1.0,0.11637836408788782,27.0,1.0,0
50.0,113.44757305957394,1.0,0.0,0.043202704682702105,37.0,0.0,0
60.0,67.40578101934513,0.0,1.0,0.30467963353861705,71.0,1.0,0
39.0,110.28731486335299,11.0,0.0,0.3797016831119053,20.0,0.0,1
55.0,70.1854156924937,6.0,1.0,0.10506765091132055,73.0,1.0,1
20.0,82.94794705963302,3.0,1.0,0.3013864563134844,23.0,,0
57.0,72.18319691663724,5.0,0.0,0.36279549106824494,23.0,1.0,0
21.0,119.39973247040933,7.0,1.0,0.2729946795919411,66.0,1.0,1
59.0,105.20749460088442,10.0,1.0,0.5014819775691574,18.0,0.0,1
64.0,74.28547318488567,11.0,1.0,0.21367073804785505,57.0,0.0,1
63.0,116.06382118016657,10.0,1.0,0.5480099656211098,31.0,1.0,1
,131.97410055995158,10.0,1.0,0.24554151084639547,28.0,0.0,1
66.0,44.51086286078974,1.0,1.0,0.4740468747447661,71.0,1.0,0
29.0,79.34870984950427,1.0,0.0,0.15365713604352169,21.0,0.0,0
59.0,132.74229993907394,7.0,1.0,0.14305922167484414,43.0,0.0,0
19.0,87.59194510198694,1.0,0.0,0.16174471832604398,55.0,0.0,0
38.0,103.23645492702452,5.0,0.0,0.22495975177620894,66.0,1.0,0
71.0,97.18110359951699,8.0,0.0,0.2660774566877674,33.0,1.0,0
34.0,34.42651052783323,5.0,0.0,0.18084613083976644,21.0,1.0,0
62.0,97.60665195684082,9.0,1.0,0.28491831381323707,77.0,0.0,0
8.0,134.59749967887225,8.0,0.0,0.2544333323692739,19.0,1.0,1
69.0,97.76564097415985,5.0,1.0,0.29413454461665806,51.0,1.0,0
37.0,80.14405623907766,2.0,1.0,0.16016707280072023,33.0,0.0,0
8.0,115.65317350502923,3.0,0.0,0.3592279667078886,37.0,0.0,0
49.0,20.76978836934103,4.0,0.0,0.0708542259369961,59.0,0.0,0
37.0,101.87774744575387,4.0,1.0,0.495216511188449,71.0,0.0,1
44.0,131.5838741151705,5.0,1.0,0.2879613064702695,58.0,0.0,0
13.0,,1.0,0.0,0.19394790793877778,70.0,1.0,0
18.0,143.3528181169193,1.0,1.0,0.3806120799698188,30.0,0.0,0
44.0,73.90403865094856,9.0,0.0,0.6155552020594788,72.0,0.0,1
13.0,79.5599583855422,4.0,0.0,0.16834850554950873,20.0,0.0,0
24.0,43.30912748139623,10.0,1.0,0.17757752882417224,79.0,0.0,1
66.0,85.39199961123857,9.0,1.0,0.30480272533395486,58.0,1.0,1
23.0,120.64980502432003,0.0,0.0,0.3022542442776817,50.0,1.0,0
6.0,98.71052280899548,1.0,0.0,0.508981062372786,43.0,0.0,0
34.0,144.15749260848798,7.0,0.0,0.12900905104932753,72.0,0.0,0
61.0,,7.0,1.0,0.5611491864575652,50.0,1.0,0
18.0,71.36081848436683,4.0,0.0,0.19335980005579945,57.0,1.0,1
57.0,80.17647720106004,1.0,0.0,0.20107064811706246,19.0,0.0,0
21.0,61.351865428319755,6.0,0.0,0.11112735776740226,27.0,0.0,0
18.0,146.1300726509894,2.0,1.0,0.28346885528104315,65.0,0.0,0
38.0,129.14437528207498,0.0,1.0,0.09871333266190281,55.0,1.0,0
59.0,105.90183701553528,5.0,1.0,0.23057742736875775,61.0,0.0,1
11.0,10.0,10.0,1.0,0.3354141582678879,,0.0,1
58.0,88.56567465191537,0.0,1.0,0.35560282069654087,71.0,0.0,0
21.0,91.31168647859957,0.0,1.0,0.2407207218587641,71.0,0.0,0
24.0,70.01023244403476,0.0,0.0,0.21911460125373455,55.0,0.0,0
64.0,58.102632894437086,,0.0,0.5837461323391201,38.0,0.0,0
59.0,158.09071399291477,4.0,0.0,0.35914747565983335,49.0,1.0,1
36.0,128.96650682657497,2.0,1.0,0.2841495594405055,46.0,0.0,0
20.0,92.60903037635714,,0.0,0.22466632188829128,39.0,1.0,0
12.0,46.96083204589502,5.0,0.0,0.16886287512695322,55.0,0.0,0
21.0,120.24569964822003,6.0,0.0,0.201161402620727,80.0,0.0,0
68.0,115.57761488510735,7.0,1.0,0.4024786770751051,19.0,1.0,0
16.0,108.1271841003917,0.0,0.0,0.26770938619449974,64.0,1.0,1
59.0,129.84017386538525,0.0,0.0,0.06232835099913857,80.0,0.0,0
13.0,60.1839132975122,9.0,,0.49773061954120046,24.0,0.0,1
48.0,131.80699191015168,10.0,1.0,0.3206344079488758,68.0,1.0,0
30.0,,9.0,0.0,,33.0,0.0,0
44.0,71.2085363557867,8.0,1.0,0.45941680552946557,68.0,0.0,0
3.0,,9.0,1.0,0.24641349058121975,28.0,1.0,1
35.0,77.96271305218421,4.0,0.0,0.2807937229282628,69.0,1.0,1
35.0,80.98640228787404,7.0,0.0,0.3146384082856183,28.0,0.0,1
21.0,72.75580015180415,6.0,0.0,0.4730305636049528,76.0,0.0,1
,25.333323495516147,9.0,1.0,0.3369523534922184,61.0,1.0,0
29.0,104.09152139124784,1.0,0.0,0.5772707443868889,74.0,0.0,0
48.0,113.82326699711989,5.0,1.0,0.3433411030968247,46.0,0.0,0
66.0,88.01886594886136,0.0,1.0,0.2783370149746198,18.0,0.0,0
19.0,106.80110925387842,1.0,0.0,0.19768197990935718,48.0,1.0,1
3.0,59.74781553749972,2.0,1.0,0.3339081728391212,28.0,1.0,0
21.0,127.73815664986694,9.0,1.0,0.4403094700743095,,0.0,0
28.0,113.4378427824602,7.0,0.0,0.5861438101095462,24.0,1.0,1
33.0,48.30512022186799,0.0,1.0,0.14372159202493304,69.0,0.0,0
57.0,67.37991727127809,10.0,0.0,0.29282935306566393,22.0,1.0,0
69.0,108.24904125750719,9.0,1.0,0.21176646580946892,,0.0,0
55.0,47.47753694009914,9.0,1.0,0.4478983119131758,22.0,1.0,1
2.0,101.22362823090563,8.0,1.0,0.2508524878900426,55.0,0.0,0
64.0,27.19296288692602,3.0,1.0,0.4649408765079493,52.0,0.0,0
23.0,99.15819166603352,1.0,0.0,0.31363957260144804,57.0,1.0,1
62.0,86.242478479792,2.0,0.0,0.3053161804393543,56.0,1.0,0
66.0,55.48003492333783,10.0,0.0,0.36242941079544716,77.0,1.0,0
33.0,87.25405918391708,3.0,0.0,0.31981467398442176,70.0,0.0,0
16.0,98.19645874595197,0.0,0.0,0.46123037670694983,70.0,0.0,0
33.0,57.423369915445235,5.0,1.0,0.4903394363852497,71.0,1.0,0
11.0,96.60172170055554,7.0,0.0,0.041612325355555826,48.0,0.0,1
21.0,86.06436037686434,1.0,1.0,0.45866727737965585,78.0,1.0,1
9.0,,4.0,0.0,0.1962313259211539,57.0,0.0,0
36.0,82.1416668402722,11.0,0.0,0.5000861231659783,53.0,0.0,1
13.0,41.665513502250604,6.0,1.0,0.1567354007038995,48.0,1.0,1
9.0,61.8346546182879,8.0,0.0,0.07302205105460782,30.0,0.0,0
13.0,92.67785233805793,2.0,1.0,0.38952420897422535,76.0,1.0,0
70.0,30.938371842334824,10.0,1.0,0.4618700951502898,55.0,0.0,1
60.0,84.4872835416381,7.0,1.0,0.7042614760791985,37.0,1.0,1
12.0,78.05379212858922,3.0,1.0,0.5615091183653123,34.0,0.0,0
33.0,80.39608816142821,7.0,0.0,0.24839562784619842,48.0,1.0,0
63.0,32.37642448626394,0.0,0.0,0.42616581417959276,64.0,0.0,1
12.0,75.5612397326799,7.0,1.0,0.13172713115937876,22.0,0.0,0
8.0,89.56238762360454,0.0,1.0,0.15606328535207678,21.0,1.0,0
50.0,96.86281078240653,10.0,1.0,0.2464901581167173,50.0,1.0,1
1.0,96.59309353123867,1.0,0.0,0.21488819341015258,37.0,0.0,0
68.0,69.40497292431122,10.0,0.0,0.04536244101568632,67.0,,1
65.0,62.20916522881875,10.0,0.0,0.6319692906024396,73.0,0.0,1
71.0,126.90782110739215,2.0,1.0,0.6063287625601266,41.0,1.0,0
41.0,46.819475013978916,11.0,0.0,0.2637576681258952,22.0,1.0,1
52.0,37.565778221659556,3.0,1.0,0.24410602610007878,19.0,0.0,0
32.0,86.23494317643846,11.0,0.0,0.15473256745155395,57.0,1.0,1
13.0,88.36817908163144,6.0,1.0,0.2643059082211674,40.0,1.0,0
4.0,64.91671423262197,3.0,0.0,0.14210690165440282,,1.0,1
41.0,84.70313920778376,7.0,,0.11090250451718817,22.0,0.0,0
20.0,36.9715866647906,,,0.6515314889319349,65.0,0.0,1
52.0,88.20044142744625,0.0,0.0,0.1332713246924409,73.0,0.0,0
55.0,70.78582691888877,8.0,0.0,0.495402246377512,78.0,1.0,1
27.0,77.8666799339057,4.0,0.0,0.19800965175253787,55.0,,0
6.0,99.97454800485708,5.0,0.0,0.28068708750253835,77.0,0.0,0
